id,heat_deviation,speed_deviation,assembly_line_num,days_since_last_service,sensor_back,sensor_front,operator
41631,-0.997272441,2.779072527,assembly_2,100,-1.080410376,0.337164393,operator2
41632,-0.375415927,0.348388132,assembly_1,99,-0.258705789,0.039600204,operator3
41633,0.157656423,0.314598549,assembly_0,98,-0.789737117,-1.976938457,operator2
41634,0.040190739,-2.454657248,assembly_0,99,0.354148251,0.100066335,operator2
41635,-1.864881492,0.578669374,assembly_3,100,0.562348849,3.151092328,operator3
41636,-0.832734256,-2.571652525,assembly_0,99,0.810381623,1.578338498,operator2
41637,-2.594588596,3.11021437,assembly_3,101,-1.172962984,2.450164794,operator3
41638,-0.041213096,1.823648437,assembly_2,104,-0.194720141,2.647689421,operator2
41639,0.436599729,0.99275274,assembly_1,98,-0.098010993,-1.580951415,operator2
41640,-2.564567386,1.42583783,assembly_2,101,-0.395019082,3.389112161,operator3
41641,-0.432749733,-1.881290322,assembly_0,100,0.009959676,0.508862344,operator2
41642,-1.005133787,-2.243989938,assembly_1,102,-0.988877239,1.224833292,operator2
41643,-0.46002011,-1.853228282,assembly_0,100,0.437799521,1.377634736,operator2
41644,0.637718181,1.03854265,assembly_0,102,-2.02713539,-1.187984503,operator5
41645,-1.100092707,1.388774403,assembly_1,102,-1.125473446,1.687689919,operator3
41646,0.941931754,-2.289950373,assembly_1,100,-0.293651098,-0.749400967,operator3
41647,2.208516013,-0.449919772,assembly_0,99,-0.17607167,-3.008037581,operator1
41648,-0.344604369,-2.224071346,assembly_0,100,0.121250129,0.513521997,operator2
41649,0.008115244,-1.253591862,assembly_0,100,0.400421295,0.450706493,operator2
41650,0.009009358,2.11836402,assembly_2,103,-0.390476839,2.093337818,operator2
41651,-1.62910038,-1.014997957,assembly_0,98,0.146199406,0.622834991,operator2
41652,-2.411632161,-0.537087303,assembly_0,102,-1.602177254,1.905076597,operator3
41653,-1.453580418,0.51249657,assembly_1,101,-0.584646009,1.584893888,operator5
41654,-0.32465863,2.118770739,assembly_0,103,-1.987843906,0.83085721,operator1
41655,-1.110043059,3.226439726,assembly_3,102,-0.756429251,2.1847642,operator3
41656,-1.235144171,-0.661365527,assembly_0,101,-0.239364602,1.757686824,operator4
41657,-1.090705152,1.008079612,assembly_1,99,-0.710720177,-0.299320838,operator2
41658,-3.813931214,-1.241363942,assembly_0,100,-0.728767327,3.350963112,operator2
41659,-1.899598431,-2.087510058,assembly_0,98,0.063957012,1.142930924,operator3
41660,-3.360946525,-0.673091913,assembly_1,98,0.371414344,2.79623193,operator2
41661,-0.476704771,-0.184634328,assembly_0,102,-0.837993007,1.314446508,operator2
41662,-1.369862254,-1.193187497,assembly_0,101,0.025415849,2.327661906,operator2
41663,-3.480993934,0.13349215,assembly_1,101,-0.967309509,3.370288951,operator3
41664,-1.907826105,0.70312187,assembly_3,101,0.551294348,3.462494371,operator3
41665,0.396428982,-1.770568684,assembly_0,100,0.729643632,0.440712951,operator4
41666,-0.179091804,-0.162526569,assembly_1,99,0.783400948,0.979022995,operator2
41667,-1.460449701,-0.165826642,assembly_1,102,-0.155452159,2.624672804,operator2
41668,0.798579608,5.17297415,assembly_1,102,-2.958713112,-2.396242922,operator4
41669,-1.061080124,0.028519704,assembly_0,101,-0.899988295,1.163273912,operator2
41670,-0.519870596,-0.526007586,assembly_0,102,-0.87888709,0.847325234,operator3
41671,-2.87148179,-0.10323047,assembly_3,100,1.426311888,4.9920924,operator2
41672,-0.285988208,0.23399806,assembly_0,102,-1.046105879,0.514367017,operator3
41673,-1.001990209,0.170478727,assembly_2,100,0.381179243,1.852456706,operator2
41674,-0.125409446,-4.495324647,assembly_2,99,-0.003671211,-0.560574734,operator3
41675,0.777240213,-0.105517261,assembly_0,101,-0.644527719,-0.736313406,operator3
41676,-1.221801676,2.897395038,assembly_4,101,0.123627001,2.408592024,operator5
41677,0.255537604,0.075853782,assembly_0,101,-0.918368378,-0.159788815,operator2
41678,-1.796176143,-0.474150396,assembly_0,101,-1.087901903,1.436552611,operator3
41679,-1.034337153,-0.01257086,assembly_1,100,0.384788952,1.600719082,operator3
41680,0.663524759,3.07093325,assembly_0,102,-2.478973149,-1.447417948,operator2
41681,0.492615281,1.513308428,assembly_0,103,-1.882601701,0.034062043,operator2
41682,-0.837717988,-1.688331355,assembly_2,99,2.016145965,2.867463647,operator2
41683,-0.692360489,1.483899436,assembly_2,103,-0.412890016,2.398201436,operator2
41684,-1.472631475,0.616933792,assembly_1,101,-0.248591684,2.154499544,operator3
41685,-0.893361413,0.184624371,assembly_0,101,-0.802862655,0.705874144,operator2
41686,-1.046336025,0.724837812,assembly_1,99,-0.612132802,-0.135242811,operator3
41687,-2.119624802,2.208444436,assembly_4,100,0.654487513,3.47477445,operator2
41688,-4.177419797,-0.191645273,assembly_0,101,-1.357327787,3.302468434,operator3
41689,-2.372468782,0.78936832,assembly_3,100,0.448972818,3.121416284,operator3
41690,0.276600364,0.233323623,assembly_0,98,-1.383247032,-2.786869403,operator2
41691,-1.326933952,-0.47927078,assembly_0,102,-1.523509041,1.152806366,operator6
41692,-1.017182317,-1.018524531,assembly_0,101,-0.950311277,0.603652185,operator2
41693,-1.221506776,-2.194841744,assembly_0,99,0.427062866,1.405662881,operator2
41694,-1.421724904,4.387157036,assembly_3,103,-1.801193586,1.642320999,operator4
41695,0.584213416,-0.530886062,assembly_1,101,0.555811954,1.296592681,operator2
41696,-2.008282706,-0.303216388,assembly_1,100,0.019165152,2.381491566,operator3
41697,-0.433019092,-0.017840602,assembly_1,100,-0.019727889,0.661535877,operator1
41698,-2.405363657,1.115457218,assembly_1,102,-1.36999437,2.399773708,operator3
41699,-0.869659824,-0.912733355,assembly_1,98,0.478279814,0.538566706,operator2
41700,-0.823922693,-1.169411335,assembly_0,101,-0.225314001,1.243824064,operator2
41701,-1.028877423,-2.563324167,assembly_0,98,1.181373573,1.523991686,operator2
41702,1.440342509,-1.068133191,assembly_0,101,0.014433561,-0.342361695,operator4
41703,-0.739103331,2.146832711,assembly_1,99,-1.522177787,-0.916892125,operator3
41704,1.235145726,2.28707093,assembly_0,101,-2.258503046,-2.757667591,operator2
41705,-1.906205031,-0.461687817,assembly_0,100,-0.624692927,1.652558456,operator2
41706,0.923416974,2.463093514,assembly_0,103,-1.594955714,-0.591399623,operator2
41707,-2.833908198,0.13516586,assembly_2,99,0.614561905,3.383611667,operator2
41708,0.282549277,-2.146811855,assembly_1,101,-0.785598952,-0.088966097,operator2
41709,-0.62483513,-0.450368855,assembly_0,100,-0.244498711,0.926361947,operator2
41710,-2.762132855,-2.854890755,assembly_0,99,0.132230734,2.261894238,operator5
41711,-2.348127887,3.314442824,assembly_3,101,-0.898798965,2.828534632,operator2
41712,1.426197378,-0.469062105,assembly_0,100,0.384000188,-0.771080372,operator3
41713,-1.728991173,-0.57681378,assembly_1,101,-0.067037815,2.491969657,operator2
41714,-1.327933746,-1.425798663,assembly_1,101,-1.044475706,0.994404678,operator3
41715,-2.642335732,0.014782868,assembly_2,99,0.42650721,2.820266005,operator2
41716,-1.180505032,1.02190079,assembly_1,101,-0.47248503,1.372624237,operator4
41717,2.78848254,-1.602135995,assembly_0,100,1.093422834,-1.082972459,operator3
41718,0.526287988,-0.587401312,assembly_0,100,-0.065435723,-0.154563982,operator2
41719,-0.476280391,1.060466579,assembly_0,99,-1.052946439,-0.903259462,operator2
41720,-1.429515196,-2.844909876,assembly_0,99,0.168772587,1.107724813,operator5
41721,0.129546673,-1.86681338,assembly_0,100,0.744768131,0.736695908,operator3
41722,0.803986086,-1.696294326,assembly_0,101,0.451948571,0.358633169,operator2
41723,-0.471251001,-2.136065349,assembly_1,99,-0.398494404,-0.168675972,operator2
41724,-0.773738505,3.541360465,assembly_2,103,-2.010409829,1.250741171,operator3
41725,-1.746641527,1.322377966,assembly_3,100,0.689937631,3.071805699,operator2
41726,-2.520915662,0.460993226,assembly_1,100,-0.365711409,2.143495532,operator3
41727,-0.620189895,1.725625297,assembly_1,102,-1.42075353,0.638611607,operator5
41728,-1.675038697,-0.357260697,assembly_3,99,1.843026725,3.146505552,operator2
41729,-1.696150573,-0.328398999,assembly_2,101,0.750686376,3.467485232,operator5
41730,-1.559339284,3.037625055,assembly_2,102,-1.499321989,1.596249082,operator2
41731,-1.153369884,2.943409481,assembly_2,102,-1.139603878,1.462996922,operator2
41732,0.150305866,0.020559859,assembly_0,101,-0.28892149,0.783792293,operator2
41733,-0.624228648,-0.985831256,assembly_0,100,-0.117197684,0.976878549,operator3
41734,-2.797227374,2.175135455,assembly_5,101,1.023858772,5.328976143,operator3
41735,-0.908582347,-1.102373949,assembly_0,101,-0.714584835,0.829928869,operator2
41736,-1.70686916,1.765982124,assembly_2,100,-0.550606408,1.851448406,operator2
41737,-0.776357056,1.845436922,assembly_1,98,-0.659035505,-0.554607556,operator2
41738,-1.078775699,0.576138782,assembly_0,102,-1.415732079,1.254945031,operator3
41739,-3.085779029,0.984205538,assembly_3,101,0.652099067,4.630329413,operator3
41740,-1.703025504,1.762338714,assembly_2,100,-0.364686727,1.980645605,operator3
41741,-1.52323108,-2.128886579,assembly_0,100,-0.211034201,1.253739034,operator2
41742,-4.603786936,1.095719908,assembly_1,102,-1.855434055,4.176403346,operator2
41743,-0.763153536,-2.60398859,assembly_1,100,-0.232172099,0.471265507,operator2
41744,-1.917367204,0.006927853,assembly_1,99,0.147111104,1.860113285,operator2
41745,-1.392149305,-0.404054443,assembly_0,101,-0.844104489,1.081046217,operator2
41746,-0.637311786,-0.643842323,assembly_1,100,0.470117734,1.315195239,operator2
41747,-0.357307253,1.414312733,assembly_2,101,0.102082332,1.360484518,operator3
41748,0.726142322,-1.274236508,assembly_0,100,0.247558404,-0.376504475,operator3
41749,-2.238311607,1.535463993,assembly_2,101,-0.707308853,2.600130811,operator4
41750,-0.994199595,-1.741791452,assembly_0,101,-0.686786347,0.915616543,operator2
41751,-2.341387691,0.759375761,assembly_2,99,-0.28340321,1.933656762,operator2
41752,-2.056055618,0.956210893,assembly_2,100,-0.402367393,2.014903816,operator3
41753,-1.328499634,1.60225141,assembly_2,101,-0.261367101,2.070558781,operator2
41754,0.325447929,3.122932359,assembly_1,100,-1.32921951,-1.334921735,operator2
41755,0.280241587,-0.65660022,assembly_0,101,0.320582997,1.047772221,operator3
41756,-0.448133366,2.458081164,assembly_1,102,-1.468729054,0.295382137,operator2
41757,-1.795731103,2.284670303,assembly_1,103,-1.929192357,2.008542381,operator3
41758,-4.298106419,1.614678529,assembly_1,101,-1.877202549,3.378451179,operator4
41759,-0.053363569,-0.564611637,assembly_0,100,0.097967227,0.298698241,operator3
41760,-2.761371395,0.77683844,assembly_3,100,0.284119565,3.760129753,operator2
41761,-0.566474332,-0.960430984,assembly_0,101,-0.813506417,0.483952146,operator4
41762,-1.353398325,-0.299089797,assembly_2,101,1.044160837,3.762915715,operator2
41763,-0.490075682,1.852780815,assembly_1,98,-1.111716401,-1.465459033,operator2
41764,-0.431741244,1.489552961,assembly_2,100,-0.283280865,0.804833493,operator2
41765,-1.312861991,-1.889795519,assembly_0,97,0.734927205,0.381545738,operator4
41766,-0.709873414,-1.514459419,assembly_1,100,-0.827669889,-0.195737851,operator2
41767,-1.877157334,-1.166043671,assembly_3,100,1.743626683,4.139363034,operator4
41768,-3.748952479,-3.394754656,assembly_1,98,-0.536726045,2.071487828,operator2
41769,-2.992458296,-2.423868293,assembly_0,99,-0.101644315,2.150656944,operator4
41770,0.430608329,-2.098319314,assembly_1,99,1.602403234,0.751834762,operator2
41771,-1.897862708,-2.981462003,assembly_1,99,-0.099402583,1.537653587,operator2
41772,-0.469284178,1.399583563,assembly_1,100,-0.803935393,0.047372871,operator2
41773,-3.511255125,-1.051924022,assembly_0,101,-0.929455038,3.067482613,operator4
41774,-1.409450556,-1.322486971,assembly_0,99,0.219275335,1.243495916,operator4
41775,-0.285385293,2.127930516,assembly_1,102,-1.347809064,0.66047783,operator2
41776,0.59763712,-2.332401027,assembly_0,100,0.618340494,0.590021,operator3
41777,-0.764039779,-0.659415167,assembly_0,100,-0.610313227,0.559695737,operator2
41778,0.741772649,-2.098626305,assembly_0,101,0.299214376,0.654430389,operator3
41779,0.100922964,0.121277978,assembly_0,102,-0.738418284,0.430758777,operator2
41780,-1.601597635,2.491243247,assembly_4,103,0.15952422,4.087045311,operator2
41781,-0.398941882,-0.205117375,assembly_1,101,0.02542764,1.738031071,operator3
41782,-1.065131452,-0.110460817,assembly_1,100,0.043464632,1.381131458,operator3
41783,-0.426354341,1.004449519,assembly_1,101,-0.587395665,0.50898806,operator3
41784,-2.552272469,0.92674672,assembly_3,101,0.298457933,3.704358534,operator3
41785,-1.052345607,2.676776722,assembly_2,103,-1.368619202,2.07487737,operator3
41786,-1.002952225,-1.385440945,assembly_1,101,-1.088169597,0.670484447,operator2
41787,-1.381320689,-2.69103953,assembly_0,99,0.261535467,1.355311101,operator4
41788,-2.062457395,-1.643782302,assembly_0,100,-0.471073408,1.552997074,operator2
41789,-1.48070291,0.655061686,assembly_1,100,-0.394420261,1.394524718,operator3
41790,-2.008524618,-1.58117628,assembly_2,99,1.718283322,3.258876363,operator2
41791,-0.325994342,2.214251451,assembly_1,99,-0.853522498,-0.65549093,operator2
41792,0.639369219,0.608699446,assembly_1,100,-1.93933752,-2.463472789,operator2
41793,-1.59966216,0.315488364,assembly_2,101,0.329536514,3.087910446,operator3
41794,-1.07380764,2.695733855,assembly_2,101,-1.005863241,1.326113316,operator1
41795,-1.304128932,1.543610022,assembly_2,102,-0.378419109,2.872418343,operator3
41796,-1.188247924,1.405028887,assembly_1,100,-0.717442705,0.709736731,operator2
41797,-1.024113716,-0.225835199,assembly_0,102,-0.655436562,2.114755276,operator3
41798,-0.772072463,0.723340844,assembly_1,100,-0.072782777,1.175357758,operator4
41799,-0.774189346,1.084344188,assembly_1,101,-0.841640308,0.897161492,operator4
41800,-1.008220862,-1.78292556,assembly_1,100,-0.688748448,0.515938005,operator2
41801,-1.287404836,0.831642337,assembly_1,101,-0.720298936,1.304149525,operator3
41802,0.179104738,-3.715996577,assembly_1,100,0.582821447,0.401573921,operator2
41803,0.038110437,1.894899752,assembly_1,99,-0.894673526,-1.366493553,operator2
41804,-2.554940797,1.060151757,assembly_0,102,-1.737804788,2.521338968,operator3
41805,-2.199090615,-2.322088283,assembly_0,99,0.594315478,2.250914458,operator2
41806,-0.22698355,-0.214905586,assembly_0,101,-0.618748499,0.743725673,operator4
41807,-0.139873369,-2.969384615,assembly_2,100,-0.675686286,-0.707413184,operator2
41808,1.262414168,0.724825602,assembly_1,100,0.542071686,-0.321286224,operator2
41809,-1.436501606,0.021124424,assembly_0,103,-1.70026377,1.641803051,operator2
41810,-0.066559195,1.181929845,assembly_1,100,-0.341281058,0.337197911,operator2
41811,1.19849869,-1.28623854,assembly_0,101,0.340010842,-0.039598134,operator4
41812,-0.829167719,1.188469374,assembly_1,102,-0.869897389,1.363191812,operator2
41813,-1.398376321,1.784595021,assembly_3,101,-0.073347353,2.269919204,operator2
41814,-1.890516448,-2.350411493,assembly_0,100,-0.044602959,2.223241708,operator3
41815,1.321375814,-1.158714782,assembly_1,101,-0.671289384,-1.137327947,operator2
41816,-1.037082045,0.367889007,assembly_2,100,0.514296779,2.086467907,operator2
41817,-0.73708007,0.620405247,assembly_0,100,-0.991154134,0.088680643,operator2
41818,-0.196255109,0.351238018,assembly_1,99,0.056321882,0.058379348,operator3
41819,-3.481955672,-0.353643828,assembly_4,101,2.045120853,6.956489615,operator3
41820,-1.156701229,-0.207385201,assembly_3,101,1.301062368,3.739245317,operator2
41821,-1.868277149,1.325901694,assembly_1,100,-0.644155821,1.279871121,operator2
41822,-1.159837211,-0.153209855,assembly_2,99,0.573145448,1.553088919,operator2
41823,-2.664010197,-1.431325052,assembly_0,100,-0.906451282,1.693124882,operator2
41824,-1.256843333,-0.255951598,assembly_0,101,-1.090162202,1.074105533,operator2
41825,-0.620600246,2.894503135,assembly_0,101,-2.438720053,-0.769773627,operator4
41826,-1.886446108,0.583630587,assembly_2,101,-0.0031872,3.084728649,operator4
41827,-1.992945391,0.594375975,assembly_1,101,-0.51855744,2.17984045,operator5
41828,1.405185211,-1.400083469,assembly_1,101,-0.41971662,-0.799497255,operator5
41829,-1.395717695,2.695065512,assembly_2,99,-1.211636659,-0.010857946,operator2
41830,-1.334634944,0.113690192,assembly_3,102,1.462969904,4.392025641,operator2
41831,-0.865922182,-1.656752424,assembly_0,99,-0.242287049,0.263492049,operator4
41832,-0.319061213,-2.750405948,assembly_1,99,0.141639273,0.005502638,operator2
41833,-1.623288165,1.665291727,assembly_2,100,-0.514716755,1.519652258,operator3
41834,-0.570281884,0.599212628,assembly_0,99,-1.220144082,-0.916151586,operator3
41835,-0.761507606,0.656995604,assembly_1,101,-0.262789566,1.544745033,operator2
41836,-2.244913445,3.910588416,assembly_3,102,-1.61706668,1.974266725,operator2
41837,-2.680565493,-2.447923906,assembly_0,102,-0.624350916,3.201689152,operator2
41838,-2.045158364,-0.521551867,assembly_3,100,1.701521008,4.652516529,operator4
41839,-0.682311918,-0.12451753,assembly_0,101,-0.580031918,0.75616508,operator2
41840,-1.639770939,2.413264179,assembly_1,98,-1.148741566,-0.863438561,operator3
41841,-2.173457761,0.611609966,assembly_4,101,1.202076089,4.747163403,operator4
41842,-1.633625548,-3.051163475,assembly_0,98,0.852849635,1.30867413,operator2
41843,0.088157653,2.240091729,assembly_2,104,-0.940171112,1.870687461,operator2
41844,-0.654063421,0.428946776,assembly_1,102,-0.22695599,2.018705037,operator2
